Section_id,Symmetry_id,Track_segment,Start_location,End_location,Start_location_mile,End_location_mile,length,Track_id,Curve_degree,Curve_direction,Cant_to_add,Cant,orig_cant,Max_speed,Max_speed_freight,Curve_radius,Max_speed_calc,Notes
113,,113,77689.851,79761.54,,,2071.689,1,0,,,,,,,,,
114,,114,79761.54,80208.815,,,447.275,1,2.038,1,,7,,,,2811.373896,,
115,,115,80208.815,80670.969,,,462.154,1,0,,,,,,,,,
116,,116,80670.969,81127.01,,,456.041,1,1.975,1,,7,,,,2901.053165,,
117,,117,81127.01,81342.22,,,215.21,1,1.975,1,,7,,,,2901.053165,,
118,,118,81342.22,81607.425,,,265.205,1,1.392,1,,7,,,,4116.077586,,
119,,119,81607.425,86250.801,,,4643.376,1,0,,,,,,,,,
120,,120,86250.801,87005.484,,,754.683,1,0.367,1,,7,,,,15611.9346,,
121,,121,87005.484,87979.98,,,974.496,1,0,,,,,,,,,
122,,122,87979.98,88397.876,,,417.896,1,1.758,1,,7,,,,3259.146758,,
123,,123,88397.876,89485.869,,,1087.993,1,0,,,,,,,,,
124,,124,89485.869,90174.269,,,688.4,1,2.683,1,,7,,,,2135.512486,,
125,,125,90174.269,90340.059,,,165.79,1,0,,,,,,,,,
126,,126,90340.059,90629.311,,,289.252,1,2.383,1,,7,,,,2404.355854,,
127,,127,90629.311,92449.155,,,1819.844,1,0,,,,,,,,,
128,,128,92449.155,92971.272,,,522.117,1,1.883,1,,7,,,,3042.793415,,
129,,129,92971.272,93121.839,,,150.567,1,0,,,,,,,,,
130,,130,93121.839,93491.109,,,369.27,1,1.933,1,,7,,,,2964.086912,,
131,,131,93491.109,93793.469,,,302.36,1,0,,,,,,,,,
132,,132,93793.469,94337.69,,,544.221,1,2.183,1,,7,,,,2624.635822,,
133,,133,94337.69,94569.414,,,231.724,1,2.25,1,,7,,,,2546.48,,
134,,134,94569.414,94900.271,,,330.857,1,0,,,,,,,,,
135,,135,94900.271,95789.567,,,889.296,1,2.8,1,,7,,,,2046.278571,,
136,,136,95789.567,96453.857,,,664.29,1,0,,,,,,,,,
137,,137,96453.857,96727.092,,,273.235,1,1.75,1,,7,,,,3274.045714,,
138,,138,96727.092,97280.321,,,553.229,1,0,,,,,,,,,
139,,139,97280.321,97903.644,,,623.323,1,0.933,1,,7,,,,6141.028939,,
140,,140,97903.644,99356.588,,,1452.944,1,0,,,,,,,,,
141,,141,99356.588,99467.71,,,111.122,1,0.867,1,,7,,,,6608.512111,,
142,,142,99467.71,99644.413,,,176.703,1,1.433,1,,7,,,,3998.311235,,
143,,143,99644.413,100029.671,,,385.258,1,0,,,,,,,,,
144,,144,100029.671,100252.716,,,223.045,1,3,1,,7,,,,1909.86,,
145,,145,100252.716,101324.315,,,1071.599,1,0,,,,,,,,,
146,,146,101324.315,101749.042,,,424.727,1,2.433,1,,7,,,,2354.944513,,
147,,147,101749.042,102396.32,,,647.278,1,0,,,,,,,,,
148,,148,102396.32,102558.978,,,162.658,1,1,1,,7,,,,5729.58,,
149,,149,102558.978,105397.338,,,2838.36,1,0,,,,,,,,,
150,,150,105397.338,105886.679,,,489.341,1,1.833,1,,7,,,,3125.793781,,
151,,151,105886.679,106891.797,,,1005.118,1,0,,,,,,,,,
152,,152,106891.797,107544.404,,,652.607,1,1.5,1,,7,,,,3819.72,,
153,,153,107544.404,108026.541,,,482.137,1,0,,,,,,,,,
154,,154,108026.541,108287.133,,,260.592,1,5.2,1,,7,,,,1101.842308,,
155,,155,108287.133,108615.671,,,328.538,1,0,,,,,,,,,
156,,156,108615.671,108800.446,,,184.775,1,6.75,1,,7,,,,848.8266667,,
157,,157,108800.446,109161.013,,,360.567,1,0,,,,,,,,,
158,,158,109161.013,109352.584,,,191.571,1,3.233,1,,7,,,,1772.217754,,
159,,159,109352.584,109622.323,,,269.739,1,3.233,1,,7,,,,1772.217754,,
160,,160,109622.323,111284.504,,,1662.181,1,0,,,,,,,,,
161,,161,111284.504,111659.055,,,374.551,1,0,,,,,,,,,
162,,162,111659.055,111753.389,,,94.334,1,0,,,,,,,,,
163,,163,111753.389,114920.969,,,3167.58,1,0,,,,,,,,,
164,,164,114920.969,115052.897,,,131.928,1,0,,,,,,,,,
165,,165,115052.897,115272.795,,,219.898,1,0,,,,,,,,,
166,,166,115272.795,115456.98,,,184.185,1,0,,,,,,,,,
167,,167,115456.98,115622.69,,,165.71,1,0,,,,,,,,,
168,,168,115622.69,115665.595,,,42.905,1,0,,,,,,,,,
169,,169,115665.595,115730.25,,,64.655,1,0,,,,,,,,,
170,0,0,0,135.033,,,135.033,2,0,,,,,,,,,
171,1,1,135.033,413.434,,,278.401,2,3.5,1,,7,,,,1637.022857,,
172,2,2,413.434,1468.973,,,1055.539,2,0,,,,,,,,,
173,3,3,1468.973,1649.396,,,180.423,2,1.5,1,,7,,,,3819.72,,
174,4,4,1649.396,1930.257,,,280.861,2,0,,,,,,,,,
175,5,5,1930.257,2594.147,,,663.89,2,1,1,,7,,,,5729.58,,
176,6,6,2594.147,5200.366,,,2606.219,2,0,,,,,,,,,
177,7,7,5200.366,5603.787,,,403.421,2,3,1,,7,,,,1909.86,,
178,8,8,5603.787,5772.973,,,169.186,2,0,,,,,,,,,
179,9,9,5772.973,6039.452,,,266.479,2,3,1,,7,,,,1909.86,,
180,10,10,6039.452,7546.257,,,1506.805,2,0,,,,,,,,,
181,10,10,7546.257,8014.98,,,468.723,2,2.5,1,,7,,,,2291.832,,
182,11,11,8014.98,8559.427,,,544.447,2,0,,,,,,,,,
183,12,12,8559.427,9258.217,,,698.79,2,2,1,,7,,,,2864.79,,
184,13,13,9258.217,9641.012,,,382.795,2,0,,,,,,,,,
185,14,14,9641.012,9993.242,,,352.23,2,2,1,,7,,,,2864.79,,
186,15,15,9993.242,10298.529,,,305.287,2,0,,,,,,,,,
187,16,16,10298.529,10631.504,,,332.975,2,1.6,1,,7,,,,3580.9875,,
188,17,17,10631.504,11581.502,,,949.998,2,0,,,,,,,,,
189,18,18,11581.502,12020.339,,,438.837,2,2.5,1,,7,,,,2291.832,,
190,19,19,12020.339,12663.221,,,642.882,2,0,,,,,,,,,
191,20,20,12663.221,12983.84,,,320.619,2,3,1,,7,,,,1909.86,,
192,21,21,12983.84,13231.546,,,247.706,2,0,,,,,,,,,
193,22,22,13231.546,13654.345,,,422.799,2,3,1,,7,,,,1909.86,,
194,23,23,13654.345,13924.754,,,270.409,2,0,,,,,,,,,
195,24,24,13924.754,14254.807,,,330.053,2,1,1,,7,,,,5729.58,,
196,25,25,14254.807,14502.452,,,247.645,2,0,,,,,,,,,
197,26,26,14502.452,14928.314,,,425.862,2,2,1,,7,,,,2864.79,,
198,27,27,14928.314,15849.196,,,920.882,2,0,,,,,,,,,
199,28,28,15849.196,16096.075,,,246.879,2,1,1,,7,,,,5729.58,,
200,29,29,16096.075,16841.627,,,745.552,2,0,,,,,,,,,
201,30,30,16841.627,16925.606,,,83.979,2,3,1,,7,,,,1909.86,,
202,31,31,16925.606,17325.412,,,399.806,2,0,,,,,,,,,
203,32,32,17325.412,17767.799,,,442.387,2,1,1,,7,,,,5729.58,,
204,33,33,17767.799,18253.429,,,485.63,2,0,,,,,,,,,
205,34,34,18253.429,19153.913,,,900.484,2,3.17,1,,7,,,,1807.438486,,
206,35,35,19153.913,20068.611,,,914.698,2,0,,,,,,,,,
207,36,36,20068.611,20843.836,,,775.225,2,0.75,1,,7,,,,7639.44,,
208,37,37,20843.836,21923.685,,,1079.849,2,0,,,,,,,,,
209,38,38,21923.685,22286.193,,,362.508,2,3.5,1,,7,,,,1637.022857,,
210,39,39,22286.193,22770.433,,,484.24,2,0,,,,,,,,,
211,40,40,22770.433,23018.08,,,247.647,2,3.75,1,,7,,,,1527.888,,
212,41,41,23018.08,23428.867,,,410.787,2,3.2,1,,7,,,,1790.49375,,
213,42,42,23428.867,24357.156,,,928.289,2,0,,,,,,,,,
214,42,42,24357.156,24363.405,,,6.249,2,0,,,,,,,,,
215,43,43,24363.405,24548.066,,,184.661,2,0,,,,,,,,,
216,44,44,24548.066,24650.257,,,102.191,2,0,,,,,,,,,
217,45,45,24650.257,24707.022,,,56.765,2,0,,,,,,,,,
218,46,46,24707.022,24823.553,,,116.531,2,0,,,,,,,,,
219,47,47,24823.553,25066.64,,,243.087,2,0,,,,,,,,,
220,48,48,25066.64,25938.661,,,872.021,2,0,,,,,,,,,
221,49,49,25938.661,26111.197,,,172.536,2,1.5,1,,7,,,,3819.72,,
222,50,50,26111.197,26695.618,,,584.421,2,0,,,,,,,,,
223,51,51,26695.618,27021.284,,,325.666,2,0.72,1,,7,,,,7957.75,,
224,52,52,27021.284,27538.099,,,516.815,2,1.5,1,,7,,,,3819.72,,
225,53,53,27538.099,27851.166,,,313.067,2,1.5,1,,7,,,,3819.72,,
226,53,53,27851.166,29283.705,,,1432.539,2,0,,,,,,,,,
227,54,54,29283.705,30517.721,,,1234.016,2,0,,,,,,,,,
228,55,55,30517.721,30554.626,,,36.905,2,0,,,,,,,,,
229,56,56,30554.626,30593.791,,,39.165,2,0,,,,,,,,,
230,57,57,30593.791,30763.268,,,169.477,2,0,,,,,,,,,
231,58,58,30763.268,30802.132,,,38.864,2,0,,,,,,,,,
232,59,59,30802.132,31167.538,,,365.406,2,0,,,,,,,,,
